conversation_id_str;created_at;favorite_count;raw_text;clean_text;label
1,85E+18;Tue Oct 22 14:48:24 +0000 2024;0;@lambepaklurah Malah jadi sound horeg wkwkwkwkwk;malah jadi sound horeg wkwkwkwkwk;0
1,85E+18;Tue Oct 22 14:47:51 +0000 2024;0;@teahyunf sound horeg tu apaan sih?;sound horeg tu apa sih kata tanya;0
1,85E+18;Tue Oct 22 14:43:22 +0000 2024;0;Pengen bgt nyewa sound horeg buat nyetel Whiplash keliling kota Malang wkwkw seru dah kayaknya;banget nyewa sound horeg nyetel whiplash keliling kota malang wkwkw seru deh kayak;0
1,85E+18;Tue Oct 22 14:42:31 +0000 2024;4;@iShowSpeedodo Sing penting sound horeg 24/7 ga peduli rumah warga pada ancur krn yg rumahnya ancur juga ga protes haghaghaghag;sing penting sound horeg 24 7 tidak peduli rumah warga ancur krn rumah ancur tidak protes haghaghaghag;2
1,85E+18;Tue Oct 22 14:41:30 +0000 2024;0;@sans2yy kamu kan sound horeg mania :V;kamu kan sound horeg mania v;0
1,85E+18;Tue Oct 22 14:39:41 +0000 2024;3;alien yg di a quiet place gamau ke bumi bentar kah? banyak ikan nih contohnya penikmat sound horeg;alien a quiet place gamau bumi bentar kata tanya banyak ikan nih contoh nikmat sound horeg;0
1,85E+18;Tue Oct 22 14:34:32 +0000 2024;1;Yang pengen nampolin/naro sound horeg depan gedung @SMTOWNGLOBAL boleh retweet;nampolin naro sound horeg depan gedung retweet;0
1,85E+18;Tue Oct 22 14:33:02 +0000 2024;0;@jogjamfs suruh dia dengerin sound horeg biar gak sepi.;suruh dengerin sound horeg biar tidak sepi;0
1,85E+18;Tue Oct 22 14:32:10 +0000 2024;0;@GlCSEL Kapan sound horeg asepa datang?;kapan sound horeg asepa datang kata tanya;0
1,85E+18;Tue Oct 22 14:30:23 +0000 2024;0;Ni video harus diputer di setiap sudut korea kalo perlu pake sound horeg biar orang2 sana stop sakit jiwa;ni video puter sudut korea kalau perlu pakai sound horeg biar orang2 sana stop sakit jiwa;2
1,85E+18;Tue Oct 22 14:25:51 +0000 2024;0;@polixci Makanya ikut sound horeg kak biar ramai;makanya ikut sound horeg kak biar ramai;0
1,85E+18;Tue Oct 22 14:22:22 +0000 2024;0;baru aja kmrn dibahas jam segini ada sound horeg. jam 9 loh ini;baru kmrn bahas jam gin sound horeg jam 9 loh;1
1,85E+18;Tue Oct 22 14:17:18 +0000 2024;0;@diditalife_ @DS_yantie Kombo mbek sound horeg iki;kombo mbek sound horeg;0
1,85E+18;Tue Oct 22 14:16:13 +0000 2024;1;@V3g3L Ini yg punya sound horeg mana? Suara mereka perlu didengar pejabat berwenang.;punya sound horeg mana kata tanya suara perlu dengar jabat wenang;0
1,85E+18;Tue Oct 22 14:15:41 +0000 2024;0;@kontradixtif ish kapan sih jadiannyaa aku mau bawa sound horeg buat cie cie in kalian;ish kapan sih jadiannyaa aku mau bawa sound horeg cie cie in kalian;0
1,85E+18;Tue Oct 22 13:50:43 +0000 2024;0;@lambepaklurah masih aja deh sound horeg gasi itu;deh sound horeg gas;0
1,85E+18;Tue Oct 22 13:49:02 +0000 2024;0;ga jauh beda sama sound horeg kabupaten;tidak jauh beda sama sound horeg kabupaten;0
1,85E+18;Tue Oct 22 13:46:24 +0000 2024;2;@/DEWA BACA INI CHAT GPT AJA PAHAM! KALAH LO SAMA AI. DEWA KENOP DESERVE DIKIRIM 80 SOUND HOREG! https://t.co/Fn8AsFdOiI;dewa baca chat gpt paham kata seru kalah kamu sama ai dewa kenop deserve kirim 80 sound horeg kata seru;0
1,85E+18;Tue Oct 22 12:47:44 +0000 2024;0;Berisik bgt sound horeg tetangga.. kayanya harus diramein nih Apakah gue nyalain aja alarm mobil ya ;berisik banget sound horeg tetangga kaya diramein nih nyalain alarm mobil;1
1,85E+18;Tue Oct 22 12:41:03 +0000 2024;0;masih di grup yg sama. masku nge-rep vt kiriman mbak itu. tumben asbunnya kali ini ga bikin (aku) emosi wkwkwk. dia ini the ril 'orang kecil' yg terdampak. aku mau nyalahin jkw atas hobi dia dan sekeluarga nonton sound horeg . https://t.co/H7YijJLiW2;grup sama mas nge rep vt kirim mbak tumben asbunnya kali tidak buat aku emosi wkwkwk the ril orang kecil dampak aku mau nyalahin jkw atas hobi keluarga nonton sound horeg;0
1,85E+18;Tue Oct 22 12:39:05 +0000 2024;0;@sky_transparan @tanyakanrl asli baca twitt ini sambil dengerin sound horeg tetangga ;asli baca twitt dengerin sound horeg tetangga;0
1,85E+18;Tue Oct 22 12:36:09 +0000 2024;0;@whotfririii INI LUCU BANGET BAWA SOUND HOREG KE KANTOR DEWA;lucu banget bawa sound horeg kantor dewa;0
1,85E+18;Tue Oct 22 12:29:33 +0000 2024;0;@sianonim89 @idextratime Sound horeg bgt nih;sound horeg banget nih;0
1,85E+18;Tue Oct 22 12:22:48 +0000 2024;1;ye kontol komunitas sih komunitas tapi ya jangan di ruang publik yang area tertutup lo jadiin tempat buat aktifitas pake sound horeg full volume. IT FUCKING ECHOES.... IT BOUNCES OFF WALLS.... do that shit at an open park;ye kontol komunitas sih komunitas jangan ruang publik area tutup kamu jadiin tempat aktifitas pakai sound horeg full volume it fucking echoes it bounces off walls do that shit at an open park;1
1,85E+18;Tue Oct 22 12:19:23 +0000 2024;0;@Nandemonandenai @alwansyaah Sound horeg itu yg pake speaker gede... Jalan jalan sampe kaca org lain pecah bukan?;sound horeg pakai speaker gede jalan jalan kaca orang pecah bukan kata tanya;1
1,85E+18;Tue Oct 22 12:05:27 +0000 2024;0;@billllliiee @alwansyaah @Nandemonandenai Yang kamu banyangkan tentang sound horeg itu lewat perkampungan dia lewat aja iseng? Atau emang disewa buat liwat di suatu lingkungan saat acara karnaval desa gitu?;kamu banyangkan sound horeg lewat kampung lewat iseng kata tanya memang sewa liwat suatu lingkung acara karnaval desa gitu kata tanya;0
1,85E+18;Tue Oct 22 12:04:29 +0000 2024;5;@Reeennnaaa_ @redfaa1 @alwansyaah Sorry ga melayani logical fallacy. Desibel sound horeg dengan orang latihan poundfit jelas jauh berbeda.;sorry tidak layan logical fallacy desibel sound horeg orang latih poundfit jelas jauh beda;1
1,85E+18;Tue Oct 22 11:50:58 +0000 2024;0;@daniplb sound horeg tuh apaa;sound horeg apaa;0
1,85E+18;Tue Oct 22 11:36:22 +0000 2024;12;@tang__kira Tolong kirim Sound Horeg kita ke Paju;kirim sound horeg paju;0
1,85E+18;Tue Oct 22 11:32:59 +0000 2024;1;@daeefukucnvs GUE KIRIM SOUND HOREG SEKARANG JUGA KE SI DEWA-DEWA TAI ITU. 10 SOUND HOREG GUE KIRIM NANTIKAN DEWA JABINGAN;kirim sound horeg sekarang si dewa dewa tai 10 sound horeg kirim nanti dewa jabingan;2
1,85E+18;Tue Oct 22 11:28:53 +0000 2024;0;@roulihutahaean When TOA masjid is so yesterday Sound Horeg ga bisa masuk ruang sempit keberisikan btought you by mak2 millenial ;when toa masjid is so yesterday sound horeg tidak masuk ruang sempit isi btought you by mak2 millenial;0
1,85E+18;Tue Oct 22 11:24:22 +0000 2024;0;@tangsameow SIAPA YANG GA MARAH KALAU GITU?????? BIKIN BUDEG SOUND HOREG TUH;siapa tidak marah kalau gitu kata tanya buat budeg sound horeg;1
1,85E+18;Tue Oct 22 11:18:00 +0000 2024;0;@rintikmantra @munvess WKWKWKWK RILL PEMUDA SOUND HOREG ;wkwkwkwk rill pemuda sound horeg;0
1,85E+18;Tue Oct 22 11:17:28 +0000 2024;0;@alwansyaah penikmat sound horeg ya bang;nikmat sound horeg bang;0
1,85E+18;Tue Oct 22 11:04:19 +0000 2024;1;@alwansyaah @Nandemonandenai Gak bisa. Kalo sound horeg gak bisa lewat depan rumah mu rumah mu bakal dibongkar sama mereka Gak hanya rumah bisa toko warung kecil jalan jembatan lampu gapura dll;tidak kalau sound horeg tidak lewat depan rumah mu rumah mu bakal bongkar sama tidak rumah toko warung kecil jalan jembatan lampu gapura;1
1,85E+18;Tue Oct 22 11:03:17 +0000 2024;0;Ketika toa masjid dipersoalkan Timbulah sound horeg Mantap;toa masjid soal timbulah sound horeg mantap;1
1,85E+18;Tue Oct 22 10:55:58 +0000 2024;0;@im_fluffycloud @DS_yantie Maap aku ngeliatnya ini mberot Ala sound horeg versi muslimah aja;maap aku ngeliatnya mberot ala sound horeg versi muslimah;0
1,85E+18;Tue Oct 22 10:55:34 +0000 2024;1;@_172jt @Bratawhore Seru nih pk sound horeg. Daripada cuma tone deaf mending budeg beneran ️;seru nih pk sound horeg cuma tone deaf mending budeg beneran;2
1,85E+18;Tue Oct 22 10:47:44 +0000 2024;11;@tetsuwanamora @Audinayik_here @SeokjinRie @alwansyaah Dari dulu orang nonton dan berkegiatan di deket lapangan softball boleh2 aja. Problemnya poundfit itu polusi suara jadi sadar diri aja lah. Pantesan sound horeg bisa berkembang kalo polusi suara dimaklumin dgn alasan inklusivitas ato berapa lama sih orang stay di stasiun MRT ;dulu orang nonton giat deket lapang softball boleh2 problem poundfit polusi suara jadi sadar diri lah pantesan sound horeg kembang kalau polusi suara dimaklumin dgn alas inklusivitas ato berapa lama sih orang stay stasiun mrt;1
1,85E+18;Tue Oct 22 10:45:40 +0000 2024;0;coba dengerin sound horeg;coba dengerin sound horeg;0
1,85E+18;Tue Oct 22 10:23:34 +0000 2024;0;https://t.co/E6q0OJd0SC setting sound horeg terbaru ada tambahan unit Turbo Bass mantap ;setting sound horeg baru tambah unit turbo bass mantap;0
1,85E+18;Tue Oct 22 10:22:54 +0000 2024;4;@J0YCELLINE @Panggilvee @tanyakanrl bener perkampungan d kota itu adalah duplikatnya kelakuan orang d desa. full sound horeg full nggibah kebanyakan acara kumpul2 ga penting ngabisin duit doang sampe nutup2 jalan kampung pdhl untuk umum blm lg klo d kampung itu isinya 1 keluarga besar jd cm lu aja yg pendatang;bener kampung d kota duplikat laku orang d desa full sound horeg full nggibah banyak acara kumpul2 tidak penting ngabisin duit nutup2 jalan kampung pdhl umum blm lg kalau d kampung isi 1 keluarga besar jd cm kamu datang;1
1,85E+18;Tue Oct 22 10:19:50 +0000 2024;37;@alwansyaah @Nandemonandenai sound horeg ngerusak rumah warga sama fasilitas umum dibela;sound horeg ngerusak rumah warga sama fasilitas umum bela;1
1,85E+18;Tue Oct 22 10:17:27 +0000 2024;0;@SMARTOWNGLOBAL bngun sound horeg otiwi gedunk SM https://t.co/PVhLWxhaVI;bngun sound horeg otiwi gedunk sm;0
1,85E+18;Tue Oct 22 10:15:34 +0000 2024;2;"@dwitasaridwita @tanyakanrl HAHAHA RIL GAES mangkane lek ada konten2 seng meromantisasi urip ndek ndeso iku enak kudu tak guyu ae rasane alias konten iku menyesatkan rek hidup d desa itu lebih kompleks dan mahal untuk orang yg gasuka bertetangga ini. blm lg klo isi desanya full 1 family besar &amp; sound horeg";hahaha ril gaes mangkane kalau konten2 seng meromantisasi urip ndek kampung enak kudu tak guyu ae rasane alias konten sesat rek hidup d desa lebih kompleks mahal orang gasuka tetangga blm lg kalau isi desa full 1 family besar amp sound horeg;1
1,85E+18;Tue Oct 22 10:03:44 +0000 2024;1;community sih community tapi ya ganggu orang lain. also yang stasiun MRT itu bukan open and public spaces ya. it is enclosed. i guess kebanyakan denger sound horeg will ruin the remaining braincells yang dia punya;community sih community ganggu orang also stasiun mrt bukan open and public spaces it is enclosed i guess banyak denger sound horeg will ruin the remaining braincells punya;1
1,85E+18;Tue Oct 22 09:57:29 +0000 2024;0;@PERTHngekos enggak duanya tolong sudahi agenda genjreng kalian pake sound horeg.;enggak dua sudah agenda genjreng kalian pakai sound horeg;1
1,85E+18;Tue Oct 22 09:47:47 +0000 2024;19;@xiao1isa emang ga cocok konser konser beginian sama orang indon apapun artisnya kalo bukan fave nya mah bakal di bully. dah sound horeg aja buat mereka udah pada kelojotan kesenengan tuh;memang tidak cocok konser konser begini sama orang indon apa artis kalau bukan fave nya mah bakal bully deh sound horeg udah kelojot neng;1
1,85E+18;Tue Oct 22 09:37:14 +0000 2024;0;@roulihutahaean Sekalian sound horeg gk sih nanggung kalo cm poundfit doang ;sekali sound horeg tidak sih nanggung kalau cm poundfit;0
1,85E+18;Tue Oct 22 09:36:57 +0000 2024;1;@nabilardww Fakk ntar tak siapin sound horeg Om Browek 21;fakk ntar tak siapin sound horeg om browek 21;0
1,85E+18;Tue Oct 22 09:33:10 +0000 2024;0;@14_jaehyun https://t.co/iwzYoibXIZ ini yg namanya sound horeg;nama sound horeg;0
1,85E+18;Tue Oct 22 09:29:54 +0000 2024;96;@alwansyaah @Nandemonandenai kalo gabisa walk away gimana tuh kak? soalnyaa kan banyak sound horeg yang justru malah merusak rumah warga;kalau gabisa walk away gimana kak kata tanya soalnyaa kan banyak sound horeg justru malah rusak rumah warga;1
1,85E+18;Tue Oct 22 09:21:38 +0000 2024;4;Abang2 sound horeg melihat tweet ini sebagai persiapan migrasi budaya ke Jakarta https://t.co/Yrpb7Vvb9w;abang2 sound horeg lihat tweet siap migrasi budaya jakarta;0
1,85E+18;Tue Oct 22 09:18:13 +0000 2024;0;@bluepixiedust @xumeong wkwk pake sound horeg mantap cuy;wkwk pakai sound horeg mantap cuy;0
1,85E+18;Tue Oct 22 09:11:17 +0000 2024;2;@alwansyaah Pasti kmu suka sound horeg juga;kmu suka sound horeg;0
1,85E+18;Tue Oct 22 09:07:19 +0000 2024;3;stop normalizing sound pollution??? tempat hening dan tertib dikit dibilang individualistic... BOOO mental penyuka sound horeg;stop normalizing sound pollution kata tanya tempat hening tertib dikit bilang individualistic booo mental suka sound horeg;1
1,85E+18;Tue Oct 22 08:56:53 +0000 2024;0;@kimseung_mong @day6confess akan ku lamar lo di depan sound horeg;ku lamar kamu depan sound horeg;0
1,85E+18;Tue Oct 22 08:51:50 +0000 2024;0;Makin tua makin menghargai suasana tenang minim noise/polusi suara. Bahkan makin hening makin baik. Njuk mikir penggemar sound horeg dkk kl dihukum dg keheningan kuat ga ya;makin tua makin harga suasana tenang minim noise polusi suara bahkan makin hening makin baik njuk mikir gemar sound horeg dkk kl hukum dg hening kuat tidak;1
1,85E+18;Tue Oct 22 08:32:01 +0000 2024;0;@areumdvwn hihi iyaah kakkk tapi ketutupan sound horeg jadi gabisa ngeliat oun dengan jelas x__x;hihi iyaah kakkk tutup sound horeg jadi gabisa ngeliat oun jelas x x;0
1,85E+18;Tue Oct 22 08:30:39 +0000 2024;38;@robby_karman @alwansyaah Jadi sound horeg nggak papa dong ? Kan di jalan cuma numpang lewat;jadi sound horeg tidak papa dong kata tanya kan jalan cuma numpang lewat;2
1,85E+18;Tue Oct 22 08:29:53 +0000 2024;23;@tetsuwanamora @SeokjinRie @alwansyaah Pertanyaan ini bisa dipake buat pecinta sound horeg LoL;tanya dipake cinta sound horeg lol;0
1,85E+18;Tue Oct 22 08:18:00 +0000 2024;1;@alwansyaah Yup. Pun begitu dengan sound horeg (?);yup sound horeg kata tanya;0
1,85E+18;Tue Oct 22 08:17:41 +0000 2024;0;@netizern Gatau ya wkkw tapi rumah mbahku ke tmpt yg biasa ada sound horeg jarak 25-30km masih kedengeran;gatau wkkw rumah mbah tmpt biasa sound horeg jarak 25 30km kedengeran;0
1,85E+18;Tue Oct 22 08:16:09 +0000 2024;0;@blantik_pedhet2 Keknya dari sound horeg GPJ ini;kek sound horeg gpj;0
1,85E+18;Tue Oct 22 08:16:00 +0000 2024;0;@DS_yantie Ini (NU PKB) vs Sound Horeg (Abangan PDIP). Seharusnya dibuat film.;nu pkb vs sound horeg abangan pdip buat film;0
1,85E+18;Tue Oct 22 08:12:26 +0000 2024;0;@idextratime Sangat pas sekali.. Bulan puasa.. Banyak penjual kembang api dan sound horeg buat bangunin sahur;sangat pas sekali bulan puasa banyak jual kembang api sound horeg bangunin sahur;0
1,85E+18;Tue Oct 22 08:09:24 +0000 2024;0;Puluhan sound horeg getarkan pesta rakyat usai pelantikan kaca gedung aman? #garudatv #laporan8 #soundhoreg https://t.co/zOrfLetOKu;puluh sound horeg getar pesta rakyat usai lantik kaca gedung aman kata tanya garudatv laporan8 soundhoreg;1
1,85E+18;Tue Oct 22 04:21:56 +0000 2024;0;@benggbengg2501 Pikiran mu ada sound horeg nya;pikir mu sound horeg nya;0
1,85E+18;Tue Oct 22 04:13:45 +0000 2024;1;@MisbahWiyono Apik. Bandingkan psht diiringi sound horeg ;bagus banding psht iring sound horeg;2
1,85E+18;Tue Oct 22 04:09:57 +0000 2024;0;@DoankWarto mau ngirim sound horeg ke istana;mau ngirim sound horeg istana;2
1,85E+18;Tue Oct 22 04:07:54 +0000 2024;0;@kleponmaniz Lhaiyo Ngko nek nggowo sound horeg mok paido Nek apa ada nya termehek2x;lhaiyo ngko nek nggowo sound horeg mok paido nek apa nya termehek2x;0
1,85E+18;Tue Oct 22 03:58:05 +0000 2024;1;@BudiBukanIntel sound horeg itu ber organisir lho masak kalah.;sound horeg ber organisir lho masak kalah;0
1,85E+18;Tue Oct 22 03:54:02 +0000 2024;0;@ElulaVTuber Auto budeg juga tapi klo lama berlindung di deket sound horeg;auto budeg kalau lama lindung deket sound horeg;0
1,85E+18;Tue Oct 22 03:50:27 +0000 2024;0;Ono opo sih pawai sound horeg;ono apa sih pawai sound horeg;0
1,85E+18;Tue Oct 22 03:38:39 +0000 2024;0;@CNNIndonesia Utusan Khusus presiden untuk PBB yg 1 buat utusan untuk Sound Horeg spy PBB bs dangdutan yg 1 buat ceramah spy di Markas besar PBB ada jumatan;utus khusus presiden pbb 1 utus sound horeg spy pbb bs dangdut 1 ceramah spy markas besar pbb jumat;0
1,85E+18;Tue Oct 22 03:37:38 +0000 2024;1;@SetopKorupsi Setoedjoe..Tapi dapetinnya harus diperketat..terus banyakin razia termasuk yang gak pasang nopol buat menghindar dari e-tilang dan kendaraan ODOL (over dimension over load) kayak truk sound horeg yang meresahkan itu.. ;setoedjoe dapetinnya ketat terus banyakin razia masuk tidak pasang nopol hindar nya tilang kendara odol over dimension over load kayak truk sound horeg resah;0
1,85E+18;Tue Oct 22 03:35:02 +0000 2024;0;@cursedkidd Mentri koordinator sound horeg aja wil soalnya udah meresahkan;tri koordinator sound horeg wil soal udah resah;1
1,85E+18;Tue Oct 22 03:26:41 +0000 2024;3;@06_amiranda @jeon_cool_soul @PopBase capekk bgt bziirr kekk BISA GAA LIAT KONSEP DAN LAGUNYAA HAHHHH?! jgn sampe gue datengin sound horeg tp yg gue puter lagu aespa;capekk banget bziirr kekk gaa liat konsep lagunyaa hahhhh kata tanya kata seru jgn datengin sound horeg tp puter lagu aespa;1
1,85E+18;Tue Oct 22 03:21:01 +0000 2024;0;@7thMemorabilia Ntar gw sewa sound horeg dulu ya bang;ntar sewa sound horeg dulu bang;0
1,85E+18;Tue Oct 22 03:14:33 +0000 2024;0;@theothernaufal Gedangan wes terkontaminasi sound horeg tibae ;gedang kontaminasi sound horeg tibae;1
1,85E+18;Tue Oct 22 03:13:57 +0000 2024;0;@aimarion_ Ada sound horeg di dalem nya;sound horeg dalem nya;0
1,85E+18;Tue Oct 22 03:12:30 +0000 2024;0;@yjwonderfuljay Cukup dg sound horeg aku muak ;cukup dg sound horeg aku muak;2
1,85E+18;Tue Oct 22 02:54:14 +0000 2024;0;@semestaui @satria_tr @PecintaSayurKol Kalau kata pak Ahok orang bodoh sebaiknya diam patuh dan nurut. Dan orang pintar sebaiknya ngajar. Saya sedang mengajari kepada jawir itu bahwa dunia tidak berputar di Jawanesia dengan budaya sembah kuburan sound horeg kesurupan dongeng dll .;kalau kata pak ahok orang bodoh baik diam patuh nurut orang pintar baik ngajar sedang ajar jawir dunia tidak putar jawanesia budaya sembah kubur sound horeg surup dongeng;2
1,85E+18;Tue Oct 22 02:51:56 +0000 2024;0;@tubirfess sound horeg siap menghibur;sound horeg siap hibur;2
1,85E+18;Tue Oct 22 02:42:44 +0000 2024;0;@canelenovsky Mon maap yg kek gitu biasanya yg tengah2 aja yg timur lebih barbar dikit minusnya sound horeg doang ;mon maap kek gitu biasa tengah2 timur lebih barbar dikit minus sound horeg;2
1,85E+18;Tue Oct 22 02:35:55 +0000 2024;5;@stravenues Hal yang paling gw benci no 2 setelah sound Horeg. Anj ganggu kenyamanan telinga. Minimal itu stiknya dikasih peredam lah biar gak berisik Tek Tek Tek Tek... Mie Tek Tek enak bisa dimakan... Lah ini Tek Tek Tek Tek plus teriak GANGGU!!! Kudu ditertibkan ini;paling benci no 2 sound horeg anjing ganggu nyaman telinga minimal stik kasih redam lah biar tidak berisik tek tek tek tek mie tek tek enak makan lah tek tek tek tek plus teriak ganggu kata seru kudu tertib;1
1,85E+18;Mon Oct 21 16:34:07 +0000 2024;2;Mari menunggu MRT mengizinkan sound horeg di dalam stasiun ;tunggu mrt izin sound horeg stasiun;0
1,85E+18;Mon Oct 21 16:22:06 +0000 2024;1;Gue sumpahin yg maling helm gue di tabrak sound horeg bgst. Ga ikhlas gue ajg.;sumpahin maling helm tabrak sound horeg bgst tidak ikhlas ajg;0
1,85E+18;Mon Oct 21 16:20:30 +0000 2024;0;@lucxxie aku kirim sound horeg ke rumahmu;aku kirim sound horeg rumah;0
1,85E+18;Mon Oct 21 16:15:22 +0000 2024;0;@bacottetangga__ Ganti sound horeg tambah mantep tuh;ganti sound horeg tambah mantep;0
1,85E+18;Mon Oct 21 16:05:38 +0000 2024;0;Yuta lu kalo mau ngomong anjing ntar gue bawain sound horeg ke neo center;yuta kamu kalau mau ngomong anjing ntar bawain sound horeg neo center;2
1,85E+18;Mon Oct 21 16:04:05 +0000 2024;0;@jeonghaneyo Sound horeg lewat roboh ga sii;sound horeg lewat roboh tidak sii;1
1,85E+18;Mon Oct 21 15:57:26 +0000 2024;2;Bumi semakin dikeruk hutan di gunduli. Kalian malah asik depan sound horeg nyanyi omke gas omke gas;bumi makin keruk hutan gundul kalian malah asik depan sound horeg nyanyi omke gas omke gas;1
1,85E+18;Mon Oct 21 15:53:41 +0000 2024;0;tlong setel yg kenceng pk sound horeg depan istana negara;tlong setel kenceng pk sound horeg depan istana negara;2
1,85E+18;Mon Oct 21 15:45:48 +0000 2024;0;..ada yang komen mungkin cocok jadi menteri sound horeg. ..mungkin juga sih... https://t.co/TA4BWgOeK5;komen mungkin cocok jadi menteri sound horeg mungkin sih;2
1,85E+18;Mon Oct 21 15:34:57 +0000 2024;0;Tar lagi sound horeg masup mrt;tar sound horeg masup mrt;0
1,85E+18;Mon Oct 21 15:24:13 +0000 2024;2;@bacottetangga__ Konsepnya outdoor mirip sound horeg di Jatim Selatan;konsep outdoor mirip sound horeg jawa timur selatan;0
1,85E+18;Mon Oct 21 15:21:33 +0000 2024;0;liat fyp tiktok sound horeg nyampe laut itu gimana sih konsepnya;liat fyp tiktok sound horeg nyampe laut gimana sih konsep;1
1,85E+18;Mon Oct 21 15:10:44 +0000 2024;0;@Juyie @Jihooon Nanti aku bangunin ya. Kita kasih sound horeg di depan kamar kamu biar kamu bangun.;aku bangunin kasih sound horeg depan kamar kamu biar kamu bangun;0
1,85E+18;Mon Oct 21 15:07:35 +0000 2024;4;Setelah menjadi warga pink kemarin gue sadar kalo earplug tuh sangat wajib buat warga pink soalnya gak akan tau kalo semisal bisa dapet baricade depan antara yg selurusan panggung apa selurusan sound horeg yg dibawah https://t.co/rqoN5xSUWp;jadi warga pink kemarin sadar kalau earplug sangat wajib warga pink soal tidak tau kalau misal dapet baricade depan lurus panggung apa lurus sound horeg bawah;0
1,85E+18;Mon Oct 21 15:05:22 +0000 2024;0;2024 the worst year ever sumpah kelakuan2 warga SDM rendah ini banyak yg bikin gw kesel anjr kayak live joget2 gajelas kampung di jabar itu sound horeg tai brisik bgt itu belum kelakuan org2 politik sumpah ini Indonesia beneran downgrade parah;2024 the worst year ever sumpah kelakuan2 warga sdm rendah banyak buat kesel anjr kayak live joget2 gajelas kampung jabar sound horeg tai brisik banget belum laku org2 politik sumpah indonesia beneran downgrade parah;2
1,85E+18;Mon Oct 21 15:04:28 +0000 2024;13;@cxllquery Bener ultah sweet seventeen minta konser sound horeg tunggal ;bener ultah sweet seventeen minta konser sound horeg tunggal;0
1,85E+18;Mon Oct 21 15:03:20 +0000 2024;1;@sorezeband aing tungguin itu sound horeg sampe beres;aing tungguin sound horeg beres;0
1,85E+18;Mon Oct 21 14:59:04 +0000 2024;0;baru diancem sound horeg ae udah nangis nih bahrain;baru diancem sound horeg ae udah nang nih bahrain;0
1,85E+18;Mon Oct 21 08:27:51 +0000 2024;0;dunia terlalu gubrag gobreg kayak sound horeg buat ak yang lemah letih lesu dan pengen resign dari bumi;dunia terlalu gubrag gobreg kayak sound horeg ak lemah letih lesu resign bumi;0
1,85E+18;Mon Oct 21 08:18:09 +0000 2024;1;@feedemady Dia lebih butuh sound horeg;lebih butuh sound horeg;0
1,85E+18;Mon Oct 21 08:10:38 +0000 2024;1;SOUND HOREG SIAP MENEMANI DIK BAHRAIN SELAMA DI INDONESIAAAAA;sound horeg siap tani dik bahrain lama indonesiaaaaa;0
1,85E+18;Mon Oct 21 08:04:14 +0000 2024;7;@JinNonik @Manusia0iLspill @HSmanmore Kenyataannya mereka keliling pake sound horeg;nyata keliling pakai sound horeg;0
1,85E+18;Mon Oct 21 08:02:08 +0000 2024;1;Sound horeg di Palermo pun kelas-nya ya sama2 yg jamet2 https://t.co/htqdrBqWkY;sound horeg palermo kelas nya sama2 jamet2;2
1,85E+18;Mon Oct 21 07:59:30 +0000 2024;0;@Piwbackup alasan masuk akal kenapa ibukota pindah ke kalimantan jakarta udah kejajah sound horeg;alas masuk akal ibukota pindah kalimantan jakarta udah jajah sound horeg;2
1,85E+18;Mon Oct 21 07:56:02 +0000 2024;0;@HSmanmore Kata siapa sih nggak dipermasalahkan? Segitu pada mencaci maki sound horeg kok. Gausah sok jadi korban lah kalian itu golongan paling dilindungi dimanapun. Di eropa juga pintu dibuka lebar utk mereka mengungsi dan mengacau.;kata siapa sih tidak masalah kata tanya segitu caci maki sound horeg kok tidak perlu sok jadi korban lah kalian golong paling lindung mana eropa pintu buka lebar ungsi acau;0
1,85E+18;Mon Oct 21 07:55:34 +0000 2024;4;@JinNonik @HSmanmore Berarti gag masalah dong diputer sound horeg yak;arti gag masalah dong puter sound horeg yak;0
1,85E+18;Mon Oct 21 07:55:20 +0000 2024;0;@abcdefwagh @feedemady Tapi beneran disana tuh tradisi gini merata? Trus bangunan yg dirobohin pas mereka pada mau lewat yg ganti siapa? Kerugiannya yg ganti siapa? Aku nanya soalnya aku yakin kamu personil sound horeg mel Wkwkwk;beneran sana tradisi begini rata kata tanya trus bangun dirobohin pas mau lewat ganti siapa kata tanya rugi ganti siapa kata tanya aku nanya soal aku yakin kamu personil sound horeg mel wkwkwk;1
1,85E+18;Mon Oct 21 07:53:38 +0000 2024;0;"Makasih nasi berkat nya tapi gendang telinga ku sakit &amp; kaca rumah ku geter kena sound horeg acara mu wahai tetangga https://t.co/GF4Nybk4Tr";makasih nasi berkat nya gendang telinga ku sakit amp kaca rumah ku geter kena sound horeg acara mu wahai tetangga;1
1,85E+18;Mon Oct 21 07:45:49 +0000 2024;0;@googlemoody maaf ngakak bacanya. Lemparin sound horeg ke rumahnya;maaf ngakak baca lemparin sound horeg rumah;0
1,85E+18;Mon Oct 21 07:42:44 +0000 2024;0;@HSmanmore skrg lgi senang dengar sirine di Israel... bahagia bnget klo bunyi terus tuh sirine.... kalah soundhoreg...;sekarang lgi senang dengar sirine israel bahagia bnget kalau bunyi terus sirine kalah soundhoreg;0
1,85E+18;Mon Oct 21 07:39:41 +0000 2024;0;@PNS_Garis_Lucu Kasi sound horeg semalam suntuk di depan hotel penginapan mereka gaesss. ;kasi sound horeg malam suntuk depan hotel inap gaesss;0
